iteracion,epoch,mh,tipo,lcoe_best,lcoe_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
820,18,SA,trayectoria,0.26715945105708805,0.2857369533505467,False,False,,,,,,,21,0,22,Llenando ventana
821,18,SA,trayectoria,0.26715945105708805,0.28409968089989207,False,False,,,,,,,22,0,23,Llenando ventana
822,18,SA,trayectoria,0.26715945105708805,0.28306244255060736,False,False,,,,,,,23,0,24,Llenando ventana
823,18,SA,trayectoria,0.26715945105708805,0.29085036089330407,False,False,,,,,,,24,0,25,Llenando ventana
824,18,SA,trayectoria,0.26715945105708805,0.2902326898359613,False,False,,,,,,,25,0,26,Llenando ventana
825,18,SA,trayectoria,0.26715945105708805,0.29161990962894213,False,False,,,,,,,26,0,27,Llenando ventana
826,18,SA,trayectoria,0.26715945105708805,0.2838382265017084,False,False,,,,,,,27,0,28,Llenando ventana
827,18,SA,trayectoria,0.26715945105708805,0.28455425299854825,False,False,,,,,,,28,0,29,Llenando ventana
828,18,SA,trayectoria,0.26715945105708805,0.2875172457831618,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
829,18,SA,trayectoria,0.26715945105708805,0.2862528482705879,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
830,18,SA,trayectoria,0.26715945105708805,0.27840700392597245,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
831,18,SA,trayectoria,0.26715945105708805,0.27840700392597245,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
832,18,SA,trayectoria,0.26715945105708805,0.278482610783227,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
833,18,SA,trayectoria,0.26715945105708805,0.2863371844926039,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
834,18,SA,trayectoria,0.26715945105708805,0.29418068920988555,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
835,18,SA,trayectoria,0.26715945105708805,0.2863371844926039,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
836,18,SA,trayectoria,0.26715945105708805,0.28443641912335116,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
837,18,SA,trayectoria,0.26715945105708805,0.28443641912335116,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
838,18,SA,trayectoria,0.26715945105708805,0.2837995816851355,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
839,18,SA,trayectoria,0.26715945105708805,0.28443641912335116,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
840,19,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,0,0,1,Llenando ventana
841,19,ACO,poblacional,0.26715945105708805,0.27810207964369227,False,False,,,,,,,1,0,2,Llenando ventana
842,19,ACO,poblacional,0.26715945105708805,0.2815243573206031,False,False,,,,,,,2,0,3,Llenando ventana
843,19,ACO,poblacional,0.26715945105708805,0.3132033992291715,False,False,,,,,,,3,0,4,Llenando ventana
844,19,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,4,0,5,Llenando ventana
845,19,ACO,poblacional,0.26715945105708805,0.2719387740756155,False,False,,,,,,,5,0,6,Llenando ventana
846,19,ACO,poblacional,0.26715945105708805,0.2795971673818263,False,False,,,,,,,6,0,7,Llenando ventana
847,19,ACO,poblacional,0.26715945105708805,0.2770725572674699,False,False,,,,,,,7,0,8,Llenando ventana
848,19,ACO,poblacional,0.26715945105708805,0.27768072953091444,False,False,,,,,,,8,0,9,Llenando ventana
849,19,ACO,poblacional,0.26715945105708805,0.2893925894245939,False,False,,,,,,,9,0,10,Llenando ventana
850,19,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,10,0,11,Llenando ventana
851,19,ACO,poblacional,0.26715945105708805,0.2815243573206031,False,False,,,,,,,11,0,12,Llenando ventana
852,19,ACO,poblacional,0.26715945105708805,0.2818470581140314,False,False,,,,,,,12,0,13,Llenando ventana
853,19,ACO,poblacional,0.26715945105708805,0.2716378684584095,False,False,,,,,,,13,0,14,Llenando ventana
854,19,ACO,poblacional,0.26715945105708805,0.2868770971356935,False,False,,,,,,,14,0,15,Llenando ventana
855,19,ACO,poblacional,0.26715945105708805,0.275110767615164,False,False,,,,,,,15,0,16,Llenando ventana
856,19,ACO,poblacional,0.26715945105708805,0.27364886622827467,False,False,,,,,,,16,0,17,Llenando ventana
857,19,ACO,poblacional,0.26715945105708805,0.2745786158906157,False,False,,,,,,,17,0,18,Llenando ventana
858,19,ACO,poblacional,0.26715945105708805,0.2745786158906157,False,False,,,,,,,18,0,19,Llenando ventana
859,19,ACO,poblacional,0.26715945105708805,0.2745786158906157,False,False,,,,,,,19,0,20,Llenando ventana
860,19,ACO,poblacional,0.26715945105708805,0.271240876106128,False,False,,,,,,,20,0,21,Llenando ventana
861,19,ACO,poblacional,0.26715945105708805,0.27205399963593224,False,False,,,,,,,21,0,22,Llenando ventana
862,19,ACO,poblacional,0.26715945105708805,0.2800614909542802,False,False,,,,,,,22,0,23,Llenando ventana
863,19,ACO,poblacional,0.26715945105708805,0.27029940483437387,False,False,,,,,,,23,0,24,Llenando ventana
864,19,ACO,poblacional,0.26715945105708805,0.27090790916869123,False,False,,,,,,,24,0,25,Llenando ventana
865,19,ACO,poblacional,0.26715945105708805,0.2732959564235672,False,False,,,,,,,25,0,26,Llenando ventana
866,19,ACO,poblacional,0.26715945105708805,0.2674515391036057,False,False,,,,,,,26,0,27,Llenando ventana
867,19,ACO,poblacional,0.26715945105708805,0.26786462721344495,False,False,,,,,,,27,0,28,Llenando ventana
868,19,ACO,poblacional,0.26715945105708805,0.27171214457682685,False,False,,,,,,,28,0,29,Llenando ventana
869,19,ACO,poblacional,0.26715945105708805,0.2743473577538661,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
870,19,ACO,poblacional,0.26715945105708805,0.26731143597439405,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
871,19,ACO,poblacional,0.26715945105708805,0.2697800961412708,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
872,19,ACO,poblacional,0.26715945105708805,0.2679359581113027,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
873,19,ACO,poblacional,0.26715945105708805,0.2685190568995182,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
874,19,ACO,poblacional,0.26715945105708805,0.2679711761587284,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
875,19,ACO,poblacional,0.26715945105708805,0.2683404841444904,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
876,19,ACO,poblacional,0.26715945105708805,0.26752229128360483,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
877,19,ACO,poblacional,0.26715945105708805,0.26726860399506597,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
878,19,ACO,poblacional,0.26715945105708805,0.26724903341809325,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
879,19,ACO,poblacional,0.26715945105708805,0.2672188692566383,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
880,19,ACO,poblacional,0.26715945105708805,0.2671883226988488,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
881,20,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
882,20,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
883,20,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
884,20,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,3,0,4,Llenando ventana
885,20,SA,trayectoria,0.26715945105708805,0.27464227766087335,False,False,,,,,,,4,0,5,Llenando ventana
886,20,SA,trayectoria,0.26715945105708805,0.2821138716014577,False,False,,,,,,,5,0,6,Llenando ventana
887,20,SA,trayectoria,0.26715945105708805,0.2821138716014577,False,False,,,,,,,6,0,7,Llenando ventana
888,20,SA,trayectoria,0.26715945105708805,0.27532842943878477,False,False,,,,,,,7,0,8,Llenando ventana
889,20,SA,trayectoria,0.26715945105708805,0.27532842943878477,False,False,,,,,,,8,0,9,Llenando ventana
890,20,SA,trayectoria,0.26715945105708805,0.2825708114416688,False,False,,,,,,,9,0,10,Llenando ventana
891,20,SA,trayectoria,0.26715945105708805,0.2840998466762706,False,False,,,,,,,10,0,11,Llenando ventana
892,20,SA,trayectoria,0.26715945105708805,0.28308129994806275,False,False,,,,,,,11,0,12,Llenando ventana
893,20,SA,trayectoria,0.26715945105708805,0.27575648429468924,False,False,,,,,,,12,0,13,Llenando ventana
894,20,SA,trayectoria,0.26715945105708805,0.27756459302106834,False,False,,,,,,,13,0,14,Llenando ventana
895,20,SA,trayectoria,0.26715945105708805,0.28494317982566714,False,False,,,,,,,14,0,15,Llenando ventana
896,20,SA,trayectoria,0.26715945105708805,0.29232630703423684,False,False,,,,,,,15,0,16,Llenando ventana
897,20,SA,trayectoria,0.26715945105708805,0.29374736261636825,False,False,,,,,,,16,0,17,Llenando ventana
898,20,SA,trayectoria,0.26715945105708805,0.2949921800167157,False,False,,,,,,,17,0,18,Llenando ventana
899,20,SA,trayectoria,0.26715945105708805,0.29597541955534196,False,False,,,,,,,18,0,19,Llenando ventana
900,20,SA,trayectoria,0.26715945105708805,0.28854767085413474,False,False,,,,,,,19,0,20,Llenando ventana
901,20,SA,trayectoria,0.26715945105708805,0.28715188221936583,False,False,,,,,,,20,0,21,Llenando ventana
902,20,SA,trayectoria,0.26715945105708805,0.2845766938782365,False,False,,,,,,,21,0,22,Llenando ventana
903,20,SA,trayectoria,0.26715945105708805,0.2772835139319128,False,False,,,,,,,22,0,23,Llenando ventana
904,20,SA,trayectoria,0.26715945105708805,0.2845766938782365,False,False,,,,,,,23,0,24,Llenando ventana
905,20,SA,trayectoria,0.26715945105708805,0.28495898523513963,False,False,,,,,,,24,0,25,Llenando ventana
906,20,SA,trayectoria,0.26715945105708805,0.2776527893746216,False,False,,,,,,,25,0,26,Llenando ventana
907,20,SA,trayectoria,0.26715945105708805,0.2754860469972787,False,False,,,,,,,26,0,27,Llenando ventana
908,20,SA,trayectoria,0.26715945105708805,0.2754860469972787,False,False,,,,,,,27,0,28,Llenando ventana
909,20,SA,trayectoria,0.26715945105708805,0.27700267608059626,False,False,,,,,,,28,0,29,Llenando ventana
910,20,SA,trayectoria,0.26715945105708805,0.2756982772427402,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
911,20,SA,trayectoria,0.26715945105708805,0.27660775399724297,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
912,20,SA,trayectoria,0.26715945105708805,0.2788927548882089,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
913,20,SA,trayectoria,0.26715945105708805,0.28623169716145247,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
914,20,SA,trayectoria,0.26715945105708805,0.2844425254888698,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
915,20,SA,trayectoria,0.26715945105708805,0.2770700905608178,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
916,20,SA,trayectoria,0.26715945105708805,0.2770700905608178,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
917,20,SA,trayectoria,0.26715945105708805,0.2770700905608178,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
918,20,SA,trayectoria,0.26715945105708805,0.2770700905608178,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
919,20,SA,trayectoria,0.26715945105708805,0.2755073225065763,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
920,20,SA,trayectoria,0.26715945105708805,0.28282355175713,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
921,20,SA,trayectoria,0.26715945105708805,0.28064643261168193,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
922,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
923,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
924,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
925,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,3,0,4,Llenando ventana
926,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,4,0,5,Llenando ventana
927,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,5,0,6,Llenando ventana
928,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,6,0,7,Llenando ventana
929,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,7,0,8,Llenando ventana
930,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,8,0,9,Llenando ventana
931,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,9,0,10,Llenando ventana
932,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,10,0,11,Llenando ventana
933,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,11,0,12,Llenando ventana
934,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,12,0,13,Llenando ventana
935,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,13,0,14,Llenando ventana
936,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,14,0,15,Llenando ventana
937,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,15,0,16,Llenando ventana
938,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,16,0,17,Llenando ventana
939,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,17,0,18,Llenando ventana
940,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,18,0,19,Llenando ventana
941,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,19,0,20,Llenando ventana
942,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,20,0,21,Llenando ventana
943,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,21,0,22,Llenando ventana
944,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,22,0,23,Llenando ventana
945,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,23,0,24,Llenando ventana
946,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,24,0,25,Llenando ventana
947,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,25,0,26,Llenando ventana
948,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,26,0,27,Llenando ventana
949,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,27,0,28,Llenando ventana
950,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,28,0,29,Llenando ventana
951,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
952,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
953,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
954,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
955,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
956,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
957,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
958,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
959,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
960,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
961,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
962,21,GWO,poblacional,0.26715945105708805,0.26715945105708805,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
963,22,ILS,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
964,22,ILS,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
965,22,ILS,trayectoria,0.26715945105708805,0.27967850673447364,False,False,,,,,,,2,0,3,Llenando ventana
966,22,ILS,trayectoria,0.26715945105708805,0.2714524669422235,False,False,,,,,,,3,0,4,Llenando ventana
967,22,ILS,trayectoria,0.26715945105708805,0.2714524669422235,False,False,,,,,,,4,0,5,Llenando ventana
968,22,ILS,trayectoria,0.26715945105708805,0.27059783189714093,False,False,,,,,,,5,0,6,Llenando ventana
969,22,ILS,trayectoria,0.26715945105708805,0.26901366021431034,False,False,,,,,,,6,0,7,Llenando ventana
970,22,ILS,trayectoria,0.26715945105708805,0.26794713316066116,False,False,,,,,,,7,0,8,Llenando ventana
971,22,ILS,trayectoria,0.26715945105708805,0.26794713316066116,False,False,,,,,,,8,0,9,Llenando ventana
972,22,ILS,trayectoria,0.26715945105708805,0.2673884027431985,False,False,,,,,,,9,0,10,Llenando ventana
973,22,ILS,trayectoria,0.26715945105708805,0.2673884027431985,False,False,,,,,,,10,0,11,Llenando ventana
974,22,ILS,trayectoria,0.26715945105708805,0.2673884027431985,False,False,,,,,,,11,0,12,Llenando ventana
975,22,ILS,trayectoria,0.26715945105708805,0.27782464153882597,False,False,,,,,,,12,0,13,Llenando ventana
976,22,ILS,trayectoria,0.26715945105708805,0.2705148721467298,False,False,,,,,,,13,0,14,Llenando ventana
977,22,ILS,trayectoria,0.26715945105708805,0.2705148721467298,False,False,,,,,,,14,0,15,Llenando ventana
978,22,ILS,trayectoria,0.26715945105708805,0.26918013182178085,False,False,,,,,,,15,0,16,Llenando ventana
979,22,ILS,trayectoria,0.26715945105708805,0.26918013182178085,False,False,,,,,,,16,0,17,Llenando ventana
980,22,ILS,trayectoria,0.26715945105708805,0.26918013182178085,False,False,,,,,,,17,0,18,Llenando ventana
981,22,ILS,trayectoria,0.26715945105708805,0.2801516299894428,False,False,,,,,,,18,0,19,Llenando ventana
982,22,ILS,trayectoria,0.26715945105708805,0.2777244553099399,False,False,,,,,,,19,0,20,Llenando ventana
983,22,ILS,trayectoria,0.26715945105708805,0.27297328395103837,False,False,,,,,,,20,0,21,Llenando ventana
984,22,ILS,trayectoria,0.26715945105708805,0.27297328395103837,False,False,,,,,,,21,0,22,Llenando ventana
985,22,ILS,trayectoria,0.26715945105708805,0.27273038195724236,False,False,,,,,,,22,0,23,Llenando ventana
986,22,ILS,trayectoria,0.26715945105708805,0.27273038195724236,False,False,,,,,,,23,0,24,Llenando ventana
987,22,ILS,trayectoria,0.26715945105708805,0.2725245947408945,False,False,,,,,,,24,0,25,Llenando ventana
988,22,ILS,trayectoria,0.26715945105708805,0.2725245947408945,False,False,,,,,,,25,0,26,Llenando ventana
989,22,ILS,trayectoria,0.26715945105708805,0.2725245947408945,False,False,,,,,,,26,0,27,Llenando ventana
990,22,ILS,trayectoria,0.26715945105708805,0.27090965943248846,False,False,,,,,,,27,0,28,Llenando ventana
991,22,ILS,trayectoria,0.26715945105708805,0.27090965943248846,False,False,,,,,,,28,0,29,Llenando ventana
992,22,ILS,trayectoria,0.26715945105708805,0.27090965943248846,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
993,22,ILS,trayectoria,0.26715945105708805,0.26942234099440837,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
994,22,ILS,trayectoria,0.26715945105708805,0.26942234099440837,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
995,22,ILS,trayectoria,0.26715945105708805,0.2690817261882699,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
996,22,ILS,trayectoria,0.26715945105708805,0.2690817261882699,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
997,22,ILS,trayectoria,0.26715945105708805,0.2690817261882699,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
998,22,ILS,trayectoria,0.26715945105708805,0.2689905244710284,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
999,22,ILS,trayectoria,0.26715945105708805,0.2689905244710284,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
1000,22,ILS,trayectoria,0.26715945105708805,0.2689905244710284,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
1001,22,ILS,trayectoria,0.26715945105708805,102.29048696686054,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
1002,22,ILS,trayectoria,0.26715945105708805,0.27236626261221664,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
1003,22,ILS,trayectoria,0.26715945105708805,0.27236626261221664,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
